109	8385	1
109	8387	2
109	8574	1
109	8605	1
109	8624	1
109	8701	1
109	8723	1
109	8851	1
109	8974	2
109	9260	1
109	9284	4
109	9417	1
109	9487	1
109	9531	1
109	9700	1
109	9920	1
109	9995	4
109	10027	2
109	10118	1
109	10342	1
109	10460	1
109	10499	2
109	10512	2
109	10513	1
109	10515	1
109	10584	1
109	10677	3
109	10866	1
109	10900	1
109	10950	1
109	11086	2
109	11234	2
109	11237	1
109	11240	3
109	11307	1
109	11424	3
109	11425	1
109	11491	2
109	11492	1
109	11734	2
109	11777	2
115	140	4
115	142	7
115	145	7
115	173	1
115	204	1
115	206	2
115	207	6
115	208	4
115	209	3
115	213	4
115	215	2
115	219	2
115	221	5
115	230	6
115	237	12
115	278	7
115	286	13
115	334	3
115	343	5
115	379	1
115	380	1
115	426	3
115	459	3
115	460	3
115	493	1
115	519	2
115	520	1
115	521	64
115	523	3
115	524	2
115	529	3
115	530	1
115	533	2
115	534	3
115	535	2
115	537	7
115	542	10
115	546	4
115	563	1
115	589	1
115	606	1
115	616	3
115	618	6
115	654	2
115	662	4
115	669	16
115	670	2
115	705	7
115	706	4
115	711	10
115	712	4
115	767	4
115	771	2
115	774	3
115	874	1
115	877	7
115	922	1
115	1018	5
115	1053	2
115	1218	5
115	1249	9
115	1253	3
115	1254	5
115	1260	5
115	1336	1
115	1380	1
115	1386	1
115	1440	1
115	1447	22
115	1448	12
115	1449	30
115	1453	1
115	1454	1
115	1459	5
115	1460	13
115	1462	3
115	1497	2
115	1525	1
115	1553	7
115	1588	10
115	1598	1
115	1627	3
115	1642	1
115	1653	1
115	1712	6
115	1783	1
115	1784	1
115	1811	1
115	1815	2
115	1877	3
115	1888	1
115	1949	27
115	2008	8
115	2011	1
115	2026	1
115	2033	2
115	2060	1
115	2119	3
115	2155	1
115	2163	2
115	2193	2
115	2208	4
115	2209	5
115	2210	3
115	2215	3
115	2275	5
115	2326	22
115	2390	3
115	2482	3
115	2494	2
115	2519	4
115	2590	1
115	2592	12
115	2593	13
115	2606	9
115	2609	1
115	2640	4
115	2685	5
115	2699	3
115	2704	14
115	2724	3
115	2725	23
115	2726	11
115	2768	4
115	2773	3
115	2775	2
115	2776	3
115	2782	1
115	2799	1
115	2800	3
115	2805	1
115	2819	1
115	2839	2
115	2850	1
115	2895	3
115	2898	1
115	3173	1
115	3195	3
115	3207	2
115	3224	3
115	3242	1
115	3314	3
115	3376	1
115	3401	25
115	3409	5
115	3410	12
115	3411	5
115	3441	2
115	3450	3
115	3475	6
115	3525	1
115	3589	16
115	3592	2
115	3600	3
115	3610	1
115	3683	1
115	3685	4
115	3726	27
115	3783	2
115	3879	2
115	3881	6
115	3945	2
115	3974	1
115	3977	5
115	4006	3
115	4008	1
115	4017	2
115	4050	1
115	4052	4
115	4117	4
115	4242	16
115	4243	2
115	4249	3
115	4253	3
115	4274	1
115	4285	6
115	4286	1
115	4287	14
115	4288	2
115	4367	1
115	4411	10
115	4465	1
115	4471	1
115	4476	2
115	4479	4
115	4485	3
115	4519	2
115	4525	2
115	4664	2
115	4683	49
115	4710	46
115	4729	23
115	4736	3
115	4743	2
115	4775	2
115	4779	2
115	4803	1
115	4959	6
115	4992	1
115	5022	6
115	5086	3
115	5087	1
115	5089	1
115	5181	2
115	5207	3
115	5217	4
115	5249	1
115	5302	3
115	5332	2
115	5378	2
115	5382	31
115	5410	14
115	5484	5
115	5487	2
115	5488	17
115	5503	3
115	5530	42
115	5533	41
115	5538	3
115	5562	3
115	5594	6
115	5606	2
115	5623	2
115	5663	2
115	5683	3
115	5731	1
115	5732	22
115	5792	2
115	5793	1
115	5794	1
115	5796	3
115	5808	3
115	5834	4
115	5838	1
115	5854	39
115	5855	13
115	5902	4
115	5918	3
115	5994	1
115	5995	2
115	6011	3
115	6014	1
115	6044	6
115	6077	2
115	6087	4
115	6134	17
115	6166	1
115	6170	1
115	6209	5
115	6288	9
115	6292	4
115	6311	2
115	6324	3
115	6329	24
115	6342	3
115	6427	2
115	6437	1
115	6531	3
115	6532	6
115	6582	3
115	6707	3
115	6749	2
115	6750	1
115	6836	2
115	6838	3
115	6839	1
115	6852	5
115	6910	3
115	6930	5
115	6966	3
115	7004	15
115	7094	12
115	7097	15
115	7098	2
115	7115	1
115	7119	4
115	7143	1
115	7144	3
115	7150	3
115	7172	5
115	7341	3
115	7342	3
115	7396	3
115	7434	1
115	7436	1
115	7524	2
115	7528	2
115	7577	2
115	7664	3
115	7698	5
115	7700	4
115	7730	1
115	7767	2
115	7809	2
115	7867	14
115	7878	1
115	7928	1
115	7947	2
115	7954	1
115	7966	2
115	7973	2
115	7986	2
115	8018	2
115	8030	2
115	8038	9
115	8039	5
115	8060	2
115	8138	3
115	8143	5
115	8147	15
115	8166	4
115	8167	4
115	8204	4
