银行,年份,资产：现金及存放中央银行款项,资产：存放同业和其它金融机构款项,资产：贵金属,资产：拆出资金,资产：交易性金融资产,资产：衍生金融资产,资产：买入返售金融资产,资产：应收利息,资产：发放贷款及垫款,资产：可供出售金融资产,资产：持有至到期投资,资产：长期股权投资,资产：应收款项类投资,资产：固定资产,资产：无形资产,资产：递延所得税资产,资产：投资性房地产,资产：其他资产,资产：资产总计,负债：同业和其它金融机构存放款项,负债：向中央银行借款,负债：拆入资金,负债：衍生金融负债,负债：卖出回购金融资产款,负债：吸收存款,负债：应付职工薪酬,负债：应交税费,负债：应付利息,负债：应付债券,负债：递延所得税负债,负债：预计负债,负债：其他负债,负债：负债差额(特殊报表科目),负债：负债合计,所有者权益：股本,所有者权益：资本公积金,所有者权益：其它综合收益,所有者权益：盈余公积金,所有者权益：未分配利润,所有者权益：一般风险准备,所有者权益：归属于母公司所有者权益合计,所有者权益：少数股东权益,所有者权益：所有者权益合计,所有者权益：负债及股东权益总计,资产差额(特殊报表科目),负债：交易性金融负债,所有者权益：外币报表折算差额,资产：代理业务资产,资产：商誉,资产差额(合计平衡项目),负债：代理业务负债,负债：负债差额(合计平衡项目),所有者权益：其它权益工具,所有者权益：　　其它权益工具：优先股,所有者权益：减：库存股,所有者权益：未确认的投资损失,所有者权益：股东权益差额(特殊报表科目),所有者权益：股权权益差额(合计平衡项目),负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),资产：　　拆出资金,负债：　　向中央银行借款,负债：　　拆入资金,负债：　　卖出回购金融资产款,其它综合收益
苏格兰皇家银行,2012,1880.51,332.59,NA,6212.03,694.6,457,NA,83.42,4763.3500000000004,1972.41,NA,NA,NA,32.61,NA,67.83,NA,187.49,16683.830000000002,632.28,NA,2301.16,448.39,NA,6550.74,55.05,87.41,50.69,NA,NA,NA,499.49,NA,11900.54,4500,9.6199999999999992,NA,120.06,811.95,268.61,4783.29,NA,4783.29,16683.830000000002,NA,1275.32,-926.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
苏格兰皇家银行,2013,2025.83,1181.06,NA,10277.74,97.92,899.89,NA,97.34,5852.15,1549.58,NA,NA,NA,21.67,NA,126.84,NA,116.95,22246.959999999999,401.35,NA,6495.34,1124.3800000000001,NA,6703.52,44.44,130.63,59.84,NA,NA,NA,383.74,NA,17590.73,4500,-1.42,NA,122.81,781.47,323.85000000000002,4656.2299999999996,NA,4656.2299999999996,22246.959999999999,NA,2247.5,-1070.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
苏格兰皇家银行,2014,1240.53,1225.3399999999999,NA,7109.66,18.03,411.87,NA,82.04,2291.37,2308.7399999999998,NA,NA,NA,14.87,NA,74.180000000000007,NA,97.35,14873.99,2460.3000000000002,NA,1208.6099999999999,428.16,683,4606.57,26.73,-30.34,80.34,NA,NA,NA,325.64,NA,10017.67,4500,9.7799999999999994,-1066.9000000000001,141.34,948.24,323.85000000000002,4856.32,NA,4856.32,14873.99,NA,228.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
莱商银行,2006,1561.43,151.97999999999999,NA,NA,NA,NA,NA,0.17,8081.22,50,815.17,50,NA,126.1,4.7,4.95,NA,35.270000000000003,10880.99,0.34,500,NA,NA,2189.34,7447.14,12.85,42.02,49.22,NA,NA,NA,31.83,NA,10272.75,414.78,7.21,NA,39.85,84.78,61.63,608.24,NA,608.24,10880.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
莱商银行,2007,2319.91,208.77,NA,NA,NA,NA,1095.8399999999999,36.020000000000003,7989.4,50,966.92,50,NA,203.58,8.02,3.93,NA,37,12969.38,0.48,450,185.67,NA,2300.2800000000002,8821.9699999999993,45.28,83.27,67.73,NA,NA,NA,28.19,200,12182.88,414.78,7.21,NA,67.66,235.23,61.63,786.51,NA,786.51,12969.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
莱商银行,2008,3000.8,353.87,NA,NA,NA,NA,NA,16.52,7634.06,310,2786.64,60,NA,277.54000000000002,20.5,38.36,NA,73.66,14571.95,3.97,200,208.14,NA,200,12567.01,24.76,81.93,116.49,NA,NA,NA,61.53,200,13663.82,414.78,7.21,NA,95.47,292.43,98.24,908.13,NA,908.13,14571.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
莱商银行,2009,3511.09,528.89,NA,NA,NA,NA,1032.03,22.44,9844.93,3840,1736.5,315.10000000000002,NA,338.74,21.92,59.1,NA,70.59,21321.33,302.49,450,NA,NA,1102.73,17032.16,29.52,68.47,119.02,NA,NA,NA,186.45,400,19690.84,600,470.27,NA,126.53,326.77999999999997,106.92,1630.49,NA,1630.49,21321.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
莱商银行,2010,4169.04,804.66,NA,NA,NA,NA,4208.53,72.709999999999994,12614.63,776.19,1741.13,310,NA,450.37,44.25,55.04,NA,77.42,25323.98,350.34,450,NA,NA,1526.68,20282.12,87.87,115.81,120.19,NA,NA,NA,88.34,300,23321.34,600,470.27,NA,185.81,603.63,106.92,1966.62,36.01,2002.64,25323.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
莱商银行,2011,5872.66,3676.04,NA,495.1,NA,NA,5531.54,102.26,15117.87,848.66,1967.05,330,NA,586.47,62.88,62.91,NA,160.61000000000001,34814.04,2493.77,400,100,NA,3993.66,22240.07,135.1,197.28,144.41,NA,NA,NA,113.01,480,30297.31,1000,2070.27,NA,255.48,905.15,139.62,4370.51,146.21,4516.7299999999996,34814.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
莱商银行,2012,7065.89,4818.01,NA,1996.85,NA,NA,4794.66,301.75,19994.03,50,2062.5,330,NA,656.08,66.42,110.13,NA,498.05,42744.35,6376.15,200,22,NA,142.6,29603.59,146.30000000000001,232.67,380.57,NA,NA,NA,235.14,480,37819.01,1000,2070.27,NA,322.82,1152.97,185.38,4731.4399999999996,193.9,4925.34,42744.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
莱商银行,2013,9148,4703.13,NA,NA,NA,NA,5652.29,169.66,24310.34,1958.13,3190.88,330,NA,1041.18,72.81,181.03,NA,524.91,51282.37,4599.91,600,164.19,NA,1919.91,34984.89,166.59,215.88,300.62,2043.8,NA,NA,317.33999999999997,500,45813.11,2000,1070.27,NA,383.4,1333.59,227.6,5014.8500000000004,454.4,5469.25,51282.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
莱商银行,2014,10503.78,3162.5,NA,477.28,NA,NA,2073.46,177.68,27375.62,1334.7,2576.73,195.86,5494.47,1084.52,77.459999999999994,128.94,NA,588.16999999999996,55251.18,4567.8599999999997,300,961.66,NA,150,40189.089999999997,130.97999999999999,228.15,377.43,2043.8,NA,NA,373.17,500,49822.15,2000,1078.94,-0.37,447.55,1346.61,413.55,5286.28,142.75,5429.04,55251.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
莱商银行,2015,9687.4599999999991,491.61,NA,64.94,NA,NA,1619.97,189.14,30865.24,870.24,4075.75,345.96,13583,1171.76,79.040000000000006,280.72000000000003,NA,870.87,64195.67,9809.0300000000007,550,1649.7,NA,NA,42328.42,183.12,144.55000000000001,407.26,3062.33,1.6,NA,351.89,500,58987.91,2000,1070.27,4.8,463.76,1150.77,490.56,5180.17,27.59,5207.75,64195.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西安银行,2005,3199.98,1253.29,NA,264.95999999999998,NA,NA,NA,10.24,19956.88,NA,NA,2921.48,NA,242.78,8.2899999999999991,NA,NA,NA,30653.26,82.37,NA,NA,NA,NA,26883.01,39,16.02,88.53,NA,NA,NA,NA,2122.6,29231.52,1191.3499999999999,NA,NA,115.87,114.53,NA,1421.74,NA,1421.74,30653.26,2715.36,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西安银行,2006,3294.39,243.02,NA,230.95,NA,NA,NA,3.65,23511.26,NA,NA,3977.9,NA,250.55,8.0500000000000007,NA,NA,NA,38342.36,16.91,NA,NA,NA,NA,32412.73,47.02,51.52,148.58000000000001,NA,NA,NA,NA,3662.4,36339.17,1685.75,4.9400000000000004,NA,130.76,191.15,NA,2003.2,NA,2003.2,38342.36,6822.58,NA,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西安银行,2007,5839.36,252.06,NA,185.91,NA,NA,NA,2.85,25160.080000000002,NA,NA,3329.69,NA,232.98,7.81,NA,NA,NA,41060.28,210.09,NA,NA,NA,NA,32982.370000000003,50.53,106.68,240.54,NA,NA,NA,NA,5545,39135.21,1685.75,4.9400000000000004,NA,141.52000000000001,112.34,NA,1925.07,NA,1925.07,41060.28,6049.54,NA,-19.489999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西安银行,2008,6850.38,505.43,NA,185.85,1094.74,NA,3488.56,89.48,26055.15,1002.06,10872.84,27.09,NA,214.16,7.57,NA,NA,-194.16,51664.9,NA,NA,NA,NA,7972.51,40239.64,78.25,142.66999999999999,308.27999999999997,NA,2.92,NA,NA,1090.01,49834.28,1685.75,6.46,NA,152.75,13.94,NA,1830.02,0.6,1830.62,51664.9,1465.74,NA,-28.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西安银行,2009,10508.77,192,NA,462.77,5756.31,NA,2413.96,143.72999999999999,30113.99,NA,11242.4,18.600000000000001,NA,200.96,7.33,8.36,NA,-144.75,62646.92,NA,NA,NA,NA,5177.92,52516.15,61.95,64.12,361.4,NA,2.5,NA,NA,595.86,58779.9,3000,12.98,NA,139.25,715.9,27.44,3866.56,0.46,3867.03,62646.92,1722.51,NA,-29.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西安银行,2010,13130.66,6166.72,NA,421.77,59.22,NA,7329.56,215.31,36800.6,965.36,12823.47,18.05,NA,349.64,7.1,4.2300000000000004,NA,-154.26,80884.06,NA,NA,1331.13,NA,8174.51,65547.31,98.26,87.02,408.4,NA,6.16,NA,NA,768.71,76421.509999999995,3000,-7.72,NA,210.84,825.24,463.32,4458.41,4.1399999999999997,4462.5600000000004,80884.06,2746.65,NA,-33.270000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西安银行,2011,17455.8,9414.1200000000008,NA,220.53,856.05,NA,9041.7199999999993,234.25,43399.67,3393.93,14779.74,18.05,NA,184.04,6.91,1.79,NA,3346.43,102353.06,10859.34,NA,657.52,NA,5927.29,76434.22,145.16999999999999,125.04,423.76,NA,1.04,NA,2534.2399999999998,NA,97107.61,3000,-0.38,NA,293.5,1292.25,655.73,5241.1000000000004,4.3499999999999996,5245.45,102353.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西安银行,2012,20298.52,15135.24,NA,NA,5936.8,NA,4066.31,535.09,51159.14,3992.68,19762.34,8,NA,551.62,NA,252.96,NA,309.94,122049.41,18138.73,NA,NA,NA,5470,89452.97,154.31,134.18,776.8,NA,NA,NA,280.14,NA,115275.23,3000,11.95,NA,413.67,2550.4499999999998,792.92,6768.98,5.19,6774.17,122049.41,40.76,868.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西安银行,2013,22643.95,11150.36,NA,213.39,1927.12,NA,10125.200000000001,478.38,60086.29,10531.16,15287.48,8,NA,579.62,39.53,270.82,NA,339,133680.29999999999,7996.34,34,3009.97,NA,9941.64,102603.23,134.19,164.71,1130.08,NA,NA,NA,375.56,NA,125389.72,3000,136.74,NA,565.17999999999995,3150.07,1379.33,8231.32,59.26,8290.58,133680.29999999999,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西安银行,2014,25815.91,8585.42,NA,465.3,322.97000000000003,NA,10144.56,491.99,70475.75,20771.04,12840.8,100,NA,613.49,38.299999999999997,260.92,NA,355.48,151281.93,6751.36,400,NA,NA,8138.56,111975.3,63.62,193.59,1543.55,9753.64,NA,NA,2636.22,NA,141455.85999999999,3000,133.51,21.93,734.36,4385.74,1487.66,9763.2099999999991,62.86,9826.06,151281.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西安银行,2015,23953.06,28771.14,NA,1264.3,932.68,NA,14332.88,632.35,83535.83,37770.11,9731.31,101.64,7617.46,600.41,37.049999999999997,379.26,NA,364.13,210023.6,10068.94,430,2000,NA,13572.84,121709.22,88.61,206.41,1731.69,45043.77,NA,NA,753.24,NA,195604.72,4000,2133.6999999999998,62.24,924.11,5501.6,1730.27,14351.92,66.959999999999994,14418.88,210023.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
贵阳银行,2006,3885.7,1808.3,NA,24.33,411.84,NA,NA,55.4,16716.990000000002,1503.17,2042.29,8.6,NA,434.06,2.11,423.22,30.79,278.60000000000002,28381.89,626.16999999999996,450,NA,NA,NA,25913.62,104.96,185.06,91.08,NA,0.71,NA,157.80000000000001,NA,27529.41,1032.6199999999999,165.79,NA,12.38,-377.41,19.100000000000001,852.48,NA,852.48,28381.89,756.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
贵阳银行,2007,6069.6,1265.3599999999999,NA,24.33,1066.96,NA,1000,62.75,18462.73,1814.25,1875.49,8.6,544.54,411.29,1.62,308.62,26.68,304.32,33247.14,561.67999999999995,NA,10,NA,NA,30590.74,120.75,182.04,120.64,NA,10.47,NA,559.6,NA,32155.919999999998,1159.6199999999999,173.81,NA,12.38,-273.69,19.100000000000001,1091.22,NA,1091.22,33247.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
贵阳银行,2008,8923.42,707.98,NA,NA,966.89,NA,NA,175.38,20233.990000000002,3117.46,3443.22,13.61,121.59,408.23,1.25,390.9,25.46,342.69,38872.089999999997,44.62,NA,50,NA,NA,36363.29,113.59,176.01,203.19,NA,32.880000000000003,NA,267.64,NA,37251.22,1159.6199999999999,240.17,NA,33.25,168.74,19.100000000000001,1620.87,NA,1620.87,38872.089999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
贵阳银行,2009,8820.89,1057.3599999999999,NA,2.96,1805.83,NA,3530,182.46,24277.69,5372.93,3087.85,13.62,208.78,388.78,5.8,298.52,37.47,368.32,49459.27,18.73,NA,50,NA,305.31,45946.65,85.41,30.18,215.01,NA,0.3,NA,124.19,NA,46775.77,1466.62,655.73,NA,74.209999999999994,368.83,118.1,2683.5,NA,2683.5,49459.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
贵阳银行,2010,12602.14,3102.44,NA,NA,2705.16,NA,3080,222.31,29976.32,7699.21,2571.52,13.4,263.41000000000003,435.77,14.34,411.47,40.81,305.95999999999998,63444.25,10.11,NA,100,NA,650,57722.53,134.36000000000001,34.31,295.27999999999997,592.80999999999995,NA,NA,171.25,NA,59710.65,1663.29,810.72,NA,154.37,745.32,359.9,3733.61,NA,3733.61,63444.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
贵阳银行,2011,17436.32,8455.4699999999993,NA,NA,4276.22,NA,1455.6,261.20999999999998,36505.730000000003,9875.11,2172.96,13.4,470,460.77,15.84,377.27,37.94,252.63,82066.460000000006,320.64999999999998,NA,50,NA,2390,71524.23,293.3,41.48,448.19,594.62,12.16,NA,1052.6099999999999,NA,76727.23,1798.59,1228.24,NA,270.5,1629.31,366.39,5293.04,46.19,5339.23,82066.460000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
贵阳银行,2012,21792.31,11633.24,NA,NA,3594.4,NA,2965,475.35,45384.66,10161.68,7037.11,NA,869,640.25,15.86,381.15,33.51,735.86,105719.38,528,NA,2827.43,NA,3384.92,88241.02,442.27,50.24,790.68,1790.1,7.61,NA,979.34,NA,99041.63,1798.59,1246.22,-53.46,427.94,2741.56,475.57,6636.43,41.32,6677.75,105719.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
贵阳银行,2013,21601.35,10722.23,NA,NA,3692.84,NA,550,611.30999999999995,55285.23,9931.93,12347.8,NA,5317,958,50.99,555.44000000000005,NA,925,122549.12,533.77,100,NA,NA,595.28,109639.65,415.32,22.21,967.35,1792.65,NA,NA,524.83000000000004,NA,114591.08,1798.59,1246.22,-384,607.80999999999995,3666.6,976.6,7911.83,46.21,7958.04,122549.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
贵阳银行,2014,26137.67,11406.99,NA,NA,2956.65,NA,2138.6,873.12,67785.69,11935.88,19008.560000000001,NA,10438.6,1304.79,50.09,544.08000000000004,NA,1518.8,156099.53,6988.75,200,NA,NA,2583.35,130451.82,488.49,41.17,1456.46,2786.64,11.26,10.5,369.88,NA,145388.32,1798.59,1246.22,33.770000000000003,850.17,5454.93,1165.82,10549.5,161.71,10711.21,156099.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
贵阳银行,2015,29490.959999999999,4218.8900000000003,NA,100,1072.74,NA,6020,1130.27,80213.87,48976.43,37108.46,NA,25514.35,1304.3399999999999,49.19,807.31,NA,2189.75,238196.55,8742.16,230,NA,NA,1960,180987.01,476.46,149.54,1787.63,28078.85,144.93,NA,1506.08,NA,224062.67,1798.59,1246.22,432.35,1170.47,7843.82,1462.61,13954.06,179.82,14133.88,238196.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
赣州银行,2006,725.78,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.85,427.96,NA,NA,NA,5201.8500000000004,NA,NA,NA,NA,NA,NA,NA,7.91,NA,NA,NA,NA,NA,NA,4870.45,330.83,0.01,NA,1.04,-0.48,NA,331.4,NA,331.4,5201.8500000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
赣州银行,2007,1401.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.29,432.58,NA,NA,NA,7091.48,NA,NA,NA,NA,NA,NA,NA,19.14,NA,NA,NA,NA,NA,NA,6584.6,429.33,19.71,NA,12.37,45.47,NA,506.88,NA,506.88,7091.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
赣州银行,2008,2734.03,NA,NA,15.3,NA,NA,NA,19.8,5631.16,NA,980.26,14.6,NA,42.07,0.03,8.8000000000000007,49.91,571.64,10067.59,315.56,NA,NA,NA,NA,8790.2199999999993,7.06,4.8899999999999997,99.6,NA,NA,NA,125.25,NA,9342.58,513.27,85.34,NA,35.15,76.819999999999993,14.44,725.01,NA,725.01,10067.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
赣州银行,2009,3281.21,78.92,NA,15.3,NA,NA,1320,23.9,8437.7999999999993,NA,1774.73,7.5,NA,69.38,42.21,9.7100000000000009,48.4,634.63,15743.7,NA,NA,NA,NA,NA,14292.33,3.39,35.119999999999997,80.540000000000006,NA,NA,NA,131.38999999999999,NA,14542.78,654.4,268.8,NA,71.25,157.19,36.17,1187.82,13.1,1200.92,15743.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
赣州银行,2010,5078.01,1329.26,NA,NA,NA,NA,6277.24,105.85,10507.27,NA,7860.06,7.5,750.15,232.34,42.75,17.93,46.88,666.23,32921.47,300,NA,NA,NA,2485.6999999999998,26956.43,6.24,70.94,119.67,NA,NA,NA,388.45,NA,30327.43,1226.3800000000001,788.52,NA,146.33000000000001,298.45999999999998,119.2,2578.89,15.15,2594.04,32921.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
赣州银行,2011,8667.48,5582.77,NA,NA,NA,NA,4294.5200000000004,171.93,12710.17,NA,8889.48,7.5,5481.13,364.58,43,31.28,45.37,1877.04,48166.239999999998,300.81,NA,NA,NA,4019.3,38224.86,21.22,155.25,207.31,500,NA,NA,1622.44,NA,45051.199999999997,1226.3800000000001,788.52,NA,273.54000000000002,681.67,126.89,3097,18.04,3115.04,48166.239999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
赣州银行,2012,13018.64,8712.94,NA,NA,NA,NA,3620,221.74,15271.1,NA,8294.01,7.5,11512.89,552.64,65.97,74.59,43.9,2855.78,64251.7,2463.42,18,NA,NA,5375.4,49702.1,32.44,102.77,286.02,500,NA,NA,1963.22,NA,60443.38,1226.3800000000001,786.33,NA,440.88,859.78,445.21,3758.58,49.74,3808.32,64251.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
赣州银行,2013,12367.89,2063.35,NA,NA,1562.31,NA,7164.86,227.51,18096.3,136.78,7212.94,7.5,14393.85,788.73,69.36,147.25,NA,3333.72,67572.36,NA,48,213.39,NA,4956.88,54074.9,52.96,201.23,511.66,500,NA,NA,2453.87,NA,63012.88,1226.3800000000001,776.43,NA,624.73,1166.3399999999999,705.09,4498.96,60.52,4559.4799999999996,67572.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
赣州银行,2014,12909.51,705.32,NA,NA,283.43,NA,2939.05,331.78,25377.55,3387,6935.74,NA,14023.37,1224.22,108.1,219.72,NA,4873.62,73318.41,389.13,448,338.38,NA,5002.97,56075.15,93.87,150.86000000000001,649.29999999999995,500,13.46,NA,4292.3999999999996,NA,67953.5,1226.3800000000001,786.33,40.369999999999997,806.58,1565.22,867.02,5291.91,73,5364.9,73318.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
赣州银行,2015,11902.73,311.73,NA,NA,1764.97,NA,1747.29,373.74,31085.61,5219.7700000000004,6933.37,NA,17854.72,1086.3900000000001,116.04,262.12,242.27,11014.24,89914.99,3232.16,848,45.76,NA,5219.41,61663.97,101.02,172.25,757.07,1337.68,40.75,NA,10456.66,NA,83874.73,1226.3800000000001,786.33,87.06,965.71,1812.07,1082.6199999999999,5960.17,80.09,6040.26,89914.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
辽阳银行,2008,3869.44,1800,NA,NA,NA,NA,NA,4.4800000000000004,11052.93,NA,1449.82,8,NA,343.11,6.49,128.21,13.82,24.38,18840.98,18.38,NA,NA,NA,NA,17353.12,0.81,56.38,180.59,NA,NA,NA,86.28,40.909999999999997,17736.46,803.01,0.7,NA,56.86,243.95,NA,1104.51,NA,1104.51,18840.98,140.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
辽阳银行,2009,6349.12,152.34,NA,NA,NA,NA,NA,9.1199999999999992,15249.56,NA,2705.25,8,NA,356.14,11.43,153.79,23.71,11.5,25261.39,0.01,NA,NA,NA,NA,22816.5,0.33,57.41,138.5,NA,NA,NA,46.59,33.75,23093.09,1619.01,0.7,NA,59.15,362.94,126.5,2168.3000000000002,NA,2168.3000000000002,25261.39,231.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
辽阳银行,2010,8980.0400000000009,267.12,NA,NA,NA,NA,NA,36.33,18636.07,NA,3044,56.05,NA,563.41,8.66,166.29,NA,46.85,32748.41,30.68,NA,NA,NA,NA,29657.33,0.96,70.45,177.87,NA,NA,NA,95.33,79.63,30112.26,1729.01,99.7,NA,296.08999999999997,274.85000000000002,236.5,2636.15,NA,2636.15,32748.41,943.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
辽阳银行,2011,11581.57,1130.33,NA,NA,NA,NA,NA,57.25,22735.61,NA,7404.31,8,NA,607.61,12.64,136.15,NA,220.83,44882.89,102.92,NA,NA,NA,NA,39861.919999999998,5.82,124.41,244.95,595.79999999999995,NA,NA,211.06,46.3,41193.17,2019.01,389.7,NA,497.85,334.16,326.5,3567.21,122.51,3689.72,44882.89,988.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
辽阳银行,2012,19992.189999999999,1181.73,NA,NA,NA,NA,NA,117.05,27733.24,NA,3645.28,8,5679.21,1396.11,14.55,148.44999999999999,NA,584.12,60499.92,257.68,NA,NA,NA,NA,54084.66,75.790000000000006,133,457.27,600,NA,NA,321.05,NA,55929.46,2239.0100000000002,609.70000000000005,NA,615.99,411.74,552.02,4428.46,142.01,4570.47,60499.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
辽阳银行,2013,15857.27,5648.14,NA,NA,NA,NA,1795.8,176.61,31710.46,NA,3068.22,8,11806.28,1509.12,15.64,160.26,NA,2675.99,74431.78,288.85000000000002,NA,NA,NA,NA,64065.71,81.88,115.07,755.94,600,NA,NA,2579.8000000000002,NA,68487.259999999995,2639.01,1039.7,NA,768.29,505.41,832.02,5784.44,160.09,5944.52,74431.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
